congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2,,children,n_children,n_daughter,Check
116,House,21735,43,18,FL,200,,,"MAST, Brian Jeffery",M001199,1980,,0.436,-0.33,-211.29636,0.76163,776,95,,0.455,-0.369,,,,,
116,House,21738,43,7,FL,100,,,"MURPHY, Stephanie",M001202,1978,,-0.16,0.087,-87.01038,0.89791,808,33,,-0.177,0.246,,,,,
116,House,21742,43,19,FL,200,,,"ROONEY, Francis",R000607,1953,,0.501,-0.494,-268.86408,0.60612,537,133,,0.486,-0.634,,,,,
116,House,21744,43,4,FL,200,,,"RUTHERFORD, John Henry",R000609,1952,,0.402,0.157,-166.67658,0.80782,781,69,,0.416,0.033,,,,,
116,House,21746,43,9,FL,100,,,"SOTO, Darren Michael",S001200,1978,,-0.38,0.123,-18.80203,0.97677,800,7,,-0.363,0.008,,,,,
116,House,21947,43,26,FL,100,,,"MUCARSEL-POWELL, Debbie",M001207,1971,,-0.345,0.332,-34.25115,0.9584,806,20,,-0.345,0.333,,,,,
116,House,21963,43,27,FL,100,,,"SHALALA, Donna",S001206,1941,,-0.352,0.021,-17.13918,0.97901,808,6,,-0.351,0.018,,,,,
116,House,21967,43,15,FL,200,,,"SPANO, Ross",S001210,1966,,0.462,0.009,-113.84357,0.86564,789,39,,0.462,0.003,,,,,
116,House,21971,43,17,FL,200,,,"STEUBE, William",S001214,1978,,0.674,-0.337,-128.38916,0.84877,783,52,,0.66,-0.34,,,,,
116,House,21981,43,6,FL,200,,,"WALTZ, Michael",W000823,1974,,0.416,-0.13,-147.59622,0.82412,763,71,,0.411,-0.147,,,,,
116,House,29337,43,20,FL,100,,,"HASTINGS, Alcee Lamar",H000324,1936,,-0.564,0.157,-14.78068,0.97652,622,4,,-0.54,0.212,,,,,
116,House,15431,44,5,GA,100,,,"LEWIS, John R.",L000287,1940,,-0.589,-0.221,-11.00536,0.98252,624,5,,-0.449,-0.132,,,,,
116,House,20321,44,13,GA,100,,,"SCOTT, David",S001157,1945,,-0.302,0.163,-23.5629,0.97108,803,5,,-0.361,0.123,,,,,
116,House,20712,44,4,GA,100,,,"JOHNSON, Hank",J000288,1954,,-0.468,0.013,-36.38951,0.95569,803,10,,-0.461,-0.075,,,,,
116,House,20962,44,14,GA,200,,,"GRAVES, Tom",G000560,1970,,0.716,-0.002,-113.96483,0.85361,720,41,,0.664,0.143,,,,,
116,House,21122,44,7,GA,200,,,"WOODALL, Rob",W000810,1970,,0.593,-0.173,-143.25698,0.83623,801,64,,0.501,0.112,,,,,
116,House,21123,44,8,GA,200,,,"SCOTT, Austin",S001189,1969,,0.567,0.195,-95.75423,0.88558,788,36,,0.56,0.353,,,,,
116,House,21323,44,9,GA,200,,,"COLLINS, Doug",C001093,1966,,0.61,0.134,-81.58804,0.89601,743,31,,0.595,0.303,,,,,
116,House,21513,44,1,GA,200,,,"CARTER, Buddy",C001103,1957,,0.584,0.262,-96.52114,0.88607,798,36,,0.596,0.179,,,,,
116,House,21514,44,10,GA,200,,,"HICE, Jody Brownlow",H001071,1960,,0.79,-0.155,-81.35454,0.89886,763,34,,0.856,-0.087,,,,,
116,House,21515,44,11,GA,200,,,"LOUDERMILK, Barry D.",L000583,1963,,0.691,-0.007,-80.55602,0.89115,699,29,,0.715,0.133,,,,,
116,House,21516,44,12,GA,200,,,"ALLEN, Rick W.",A000372,1951,,0.686,0.286,-92.5256,0.89104,802,39,,0.756,0.355,,,,,
116,House,21717,44,3,GA,200,,,"FERGUSON, Anderson Drew IV",F000465,1967,,0.605,0.113,-117.92773,0.86198,794,50,,0.655,0.165,,,,,
116,House,21944,44,6,GA,100,,,"McBATH, Lucy",M001208,1960,,-0.255,0.378,-54.78565,0.93452,809,19,,-0.249,0.354,,,,,
116,House,21991,44,5,GA,100,,,"HALL, Kwanza",H001092,1971,,,,,,,,,-0.392,0.628,,,,,
116,House,29339,44,2,GA,100,,,"BISHOP, Sanford Dixon, Jr.",B000490,1947,,-0.283,0.463,-58.39538,0.92909,794,29,,-0.338,0.281,,,,,
116,House,20322,82,1,HI,100,,,"CASE, Ed",C001055,1952,,-0.196,-0.123,-52.42837,0.9371,807,17,,-0.195,0.01,,,,,
116,House,21324,82,2,HI,100,,,"GABBARD, Tulsi",G000571,1981,,-0.274,-0.282,-39.27084,0.92793,525,14,,-0.258,-0.641,,,,,
116,House,21920,63,1,ID,200,,,"FULCHER, Russell",F000469,1973,,0.635,0.038,-97.1514,0.88578,801,43,,0.628,0.036,,,,,
116,House,29910,63,2,ID,200,,,"SIMPSON, Michael K.",S001148,1950,,0.297,0.286,-179.82451,0.79221,772,70,,0.332,0.282,,,,,
116,House,20508,21,3,IL,100,,,"LIPINSKI, Daniel",L000563,1966,,-0.227,0.176,-109.5829,0.87002,787,33,,-0.146,0.05,,,,,
116,House,20749,21,11,IL,100,,,"FOSTER, Bill",F000454,1955,,-0.229,-0.225,-26.56166,0.96726,798,5,,-0.414,0.107,,,,,
116,House,20954,21,5,IL,100,,,"QUIGLEY, Mike",Q000023,1958,,-0.321,-0.279,-19.63997,0.9756,795,6,,-0.387,-0.087,,,,,
116,House,21128,21,16,IL,200,,,"KINZINGER, Adam",K000378,1978,,0.271,0.307,-138.04201,0.83331,757,59,,0.297,0.211,,,,,
116,House,21326,21,10,IL,100,,,"SCHNEIDER, Brad",S001190,1961,,-0.176,-0.192,-36.30669,0.95595,806,9,,-0.295,0.024,,,,,
116,House,21328,21,13,IL,200,,,"DAVIS, Rodney",D000619,1970,,0.274,0.174,-126.63019,0.85172,789,46,,0.234,0.341,,,,,
116,House,21329,21,17,IL,100,,,"BUSTOS, Cheri",B001286,1961,,-0.239,0.042,-27.95521,0.96608,810,8,,-0.299,0.196,,,,,
116,House,21371,21,2,IL,100,,,"KELLY, Robin L.",K000385,1956,,-0.462,-0.003,-23.19458,0.9717,808,10,,-0.445,0.029,,,,,
116,House,21519,21,12,IL,200,,,"BOST, Mike",B001295,1960,,0.274,0.493,-88.82676,0.88499,727,37,,0.292,0.453,,,,,
116,House,21562,21,18,IL,200,,,"LaHOOD, Darin",L000585,1968,,0.466,0.169,-92.97095,0.88709,776,35,,0.473,0.284,,,,,
116,House,21730,21,8,IL,100,,,"KRISHNAMOORTHI, S. Raja",K000391,1973,,-0.317,-0.102,-33.16592,0.95978,808,13,,-0.359,0.152,,,,,
116,House,21906,21,6,IL,100,,,"CASTEN, Sean",C001117,1971,,-0.402,0.169,-30.00592,0.96363,810,11,,-0.402,0.253,,,,,
116,House,21921,21,4,IL,100,,,"GARC��A, Jes��s",G000586,1956,,-0.45,-0.781,-27.29679,0.9667,806,11,,-0.459,-0.784,,,,,
116,House,21979,21,14,IL,100,,,"UNDERWOOD, Lauren",U000040,1986,,-0.549,0.633,-45.53599,0.945,805,15,,-0.552,0.641,,,,,
116,House,29346,21,1,IL,100,,,"RUSH, Bobby L.",R000515,1946,,-0.479,-0.203,-23.64019,0.97003,777,6,,-0.48,-0.16,,,,,
116,House,29717,21,7,IL,100,,,"DAVIS, Danny K.",D000096,1941,,-0.486,-0.262,-15.77536,0.98023,790,3,,-0.483,-0.316,,,,,
116,House,29718,21,15,IL,200,,,"SHIMKUS, John M.",S000364,1958,,0.375,0.154,-98.57355,0.87925,766,45,,0.395,0.308,,,,,
116,House,29911,21,9,IL,100,,,"SCHAKOWSKY, Janice D.",S001145,1944,,-0.606,-0.269,-16.65757,0.97942,801,6,,-0.517,-0.479,,,,,
116,House,15124,22,1,IN,100,,,"VISCLOSKY, Peter",V000108,1949,,-0.402,0.244,-25.35942,0.96899,805,5,,-0.453,0.212,,,,,
116,House,20757,22,7,IN,100,,,"CARSON, Andr��",C001072,1974,,-0.431,0.06,-40.20907,0.95134,806,12,,-0.548,0.289,,,,,
116,House,21132,22,8,IN,200,,,"BUCSHON, Larry",B001275,1962,,0.406,0.255,-96.0192,0.88431,781,40,,0.452,0.298,,,,,
116,House,21330,22,2,IN,200,,,"WALORSKI, Jackie",W000813,1963,,0.426,0.323,-84.49526,0.89771,783,37,,0.39,0.371,,,,,
116,House,21331,22,5,IN,200,,,"BROOKS, Susan",B001284,1960,,0.352,0.217,-134.01795,0.8412,775,65,,0.326,0.176,,,,,
116,House,21702,22,3,IN,200,,,"BANKS, James E.",B001299,1979,,0.637,-0.017,-112.11913,0.87014,806,54,,0.634,0.029,,,,,
116,House,21725,22,9,IN,200,,,"HOLLINGSWORTH, Joseph Albert III",H001074,1983,,0.42,-0.265,-202.89516,0.773,788,97,,0.403,-0.309,,,,,
116,House,21903,22,4,IN,200,,,"BAIRD, James",B001307,1945,,0.433,0.627,-80.26198,0.90544,808,38,,0.427,0.668,,,,,
116,House,21952,22,6,IN,200,,,"PENCE, Gregory",P000615,1956,,0.468,0.34,-96.54863,0.88578,796,44,,0.457,0.357,,,,,
116,House,20325,31,4,IA,200,,,"KING, Steve",K000362,1949,,0.613,0.171,-190.61697,0.77372,743,87,,0.583,-0.184,,,,,
116,House,20720,31,2,IA,100,,,"LOEBSACK, Dave",L000565,1952,,-0.276,-0.027,-28.98965,0.96415,794,8,,-0.3,0.214,,,,,
116,House,21902,31,3,IA,100,,,"AXNE, Cynthia",A000378,1965,,-0.239,0.55,-78.76548,0.90601,798,33,,-0.239,0.568,,,,,
116,House,21918,31,1,IA,100,,,"FINKENAUER, Abby",F000467,1988,,-0.224,0.501,-79.52809,0.90626,808,41,,-0.224,0.501,,,,,
116,House,21734,32,1,KS,200,,,"MARSHALL, Roger Wayne",M001198,1960,,0.542,0.103,-118.97142,0.85735,773,60,,0.546,0.091,,,,,
116,House,21750,32,4,KS,200,,,"ESTES, Ron",E000298,1956,,0.613,0.073,-98.69953,0.88366,798,44,,0.622,0.087,,,,,
116,House,21914,32,3,KS,100,,,"DAVIDS, Sharice",D000629,1980,,-0.252,0.214,-57.74078,0.93095,807,24,,-0.25,0.206,,,,,
116,House,21982,32,2,KS,200,,,"WATKINS, Steve",W000824,1976,,0.549,0.079,-114.0218,0.86747,802,52,,0.549,0.079,,,,,
116,House,14854,51,5,KY,200,,,"ROGERS, Harold Dallas (Hal)",R000395,1937,,0.337,0.113,-91.21783,0.89211,799,29,,0.336,0.593,,,,,
116,House,20723,51,3,KY,100,,,"YARMUTH, John",Y000062,1947,,-0.378,-0.27,-20.3644,0.9749,801,6,,-0.444,-0.161,,,,,
116,House,20916,51,2,KY,200,,,"GUTHRIE, Brett",G000558,1964,,0.42,0.272,-73.2698,0.91269,802,28,,0.442,0.455,,,,,
116,House,21333,51,6,KY,200,,,"BARR, Garland H. (Andy) IV",B001282,1973,,0.49,0.302,-102.62714,0.87861,793,44,,0.497,0.293,,,,,
116,House,21565,51,1,KY,200,,,"COMER, James",C001108,1972,,0.613,-0.008,-128.78718,0.85199,804,62,,0.638,0.028,,,,,
116,House,31102,51,4,KY,200,,,"MASSIE, Thomas",M001184,1971,,0.681,-0.732,-236.96846,0.73972,786,101,,0.919,-0.395,,,,,
116,House,20759,45,1,LA,200,,,"SCALISE, Steve",S001176,1965,,0.56,0.156,-84.22884,0.90019,801,38,,0.577,0.298,,,,,
116,House,21137,45,2,LA,100,,,"RICHMOND, Cedric",R000588,1973,,-0.486,0.332,-40.67477,0.94742,753,15,,-0.657,0.462,,,,,
116,House,21522,45,5,LA,200,,,"ABRAHAM, Ralph",A000374,1954,,0.541,0.257,-62.96669,0.87964,491,29,,0.607,0.154,,,,,
116,House,21523,45,6,LA,200,,,"GRAVES, Garret",G000577,1972,,0.46,-0.055,-130.0837,0.848,789,55,,0.42,-0.016,,,,,
116,House,21724,45,3,LA,200,,,"HIGGINS, Clay",H001077,1961,,0.586,-0.158,-136.23387,0.82955,729,62,,0.587,-0.217,,,,,
116,House,21727,45,4,LA,200,,,"JOHNSON, Mike",J000299,1972,,0.561,-0.046,-114.21496,0.85769,744,46,,0.546,0.032,,,,,
116,House,20920,2,1,ME,100,,,"PINGREE, Chellie",P000597,1955,,-0.42,-0.395,-17.85494,0.97793,800,8,,-0.427,-0.328,,,,,
116,House,21923,2,2,ME,100,,,"GOLDEN, Jared",G000592,1982,,-0.106,0.313,-175.87193,0.80504,811,62,,-0.123,0.367,,,,,
116,House,14873,52,5,MD,100,,,"HOYER, Steny Hamilton",H000874,1939,,-0.38,0.117,-16.48409,0.97953,797,3,,-0.383,0.155,,,,,
116,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.448,-0.431,-1.71818,0.98613,123,0,,-0.588,-0.04,,,,,
116,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.295,0.133,-24.24281,0.97011,799,6,,-0.294,0.017,,,,,
116,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962,,-0.467,-0.072,-16.36552,0.97995,808,6,,-0.416,-0.084,,,,,
116,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957,,0.661,-0.381,-148.61621,0.82891,792,56,,0.749,-0.398,,,,,
116,House,21707,52,4,MD,100,,,"BROWN, Anthony Gregory",B001304,1961,,-0.336,-0.134,-35.94248,0.95612,801,15,,-0.307,-0.065,,,,,
116,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.545,-0.244,-18.17888,0.97773,807,7,,-0.486,-0.544,,,,,
116,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.27,-0.028,-29.14704,0.96396,794,5,,-0.268,-0.038,,,,,
116,House,29587,52,7,MD,100,,,"CUMMINGS, Elijah Eugene",C000984,1951,,-0.438,-0.148,-14.38346,0.96718,431,7,,-0.385,-0.096,,,,,
116,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.111,-11.38409,0.98584,798,3,,-0.432,-0.087,,,,,
116,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.35,0.038,-32.91598,0.95989,804,10,,-0.302,-0.029,,,,,
116,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.329,-0.13,-30.51517,0.96244,797,10,,-0.367,0.01,,,,,
116,House,21335,3,4,MA,100,,,"KENNEDY, Joseph P. III",K000379,1980,,-0.421,-0.206,-25.62281,0.96844,799,11,,-0.444,-0.619,,,,,
116,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.483,-0.371,-16.12089,0.9801,802,5,,-0.425,-0.265,,,,,
116,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.286,-0.066,-71.91265,0.90532,723,27,,-0.231,0.185,,,,,
116,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.292,-0.956,-42.96446,0.94777,801,21,,-0.29,-0.957,,,,,
116,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.443,-0.174,-19.42003,0.97634,811,5,,-0.472,-0.175,,,,,
116,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.539,-0.304,-19.227,0.97646,807,8,,-0.462,-0.624,,,,,
116,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.332,-0.379,-197.53985,0.78264,806,94,,0.24,-0.044,,,,,
116,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.515,0.084,-101.46922,0.88088,800,37,,0.464,0.242,,,,,
116,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.577,-0.07,-153.51585,0.82339,790,61,,0.493,-0.034,,,,,
116,House,21143,23,3,MI,200,,,"AMASH, Justin",A000367,1980,,0.654,-0.757,-172.05329,0.62734,369,65,,0.919,-0.395,,,,,
116,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.396,-0.217,-17.43501,0.97873,811,6,,-0.489,-0.305,,,,,
116,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.396,0.431,-76.28149,0.91002,809,31,,0.399,0.37,,,,,
116,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.408,-0.13,-21.72943,0.9729,791,9,,-0.396,-0.399,,,,,
116,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.446,-0.026,-13.18612,0.98328,782,4,,-0.467,0.032,,,,,
116,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.434,0.074,-131.66687,0.84719,794,58,,0.43,0.095,,,,,
116,House,21737,23,10,MI,200,,,"MITCHELL, Paul",M001201,1961,,0.422,0.311,-106.11067,0.86741,746,43,,0.421,0.286,,,,,
116,House,21940,23,9,MI,100,,,"LEVIN, Andy",L000592,1960,,-0.543,-0.508,-16.53069,0.97977,809,8,,-0.534,-0.549,,,,,
116,House,21965,23,8,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.301,0.77,-101.47982,0.88225,810,40,,-0.3,0.776,,,,,
116,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.333,0.359,-40.18331,0.9516,810,16,,-0.337,0.364,,,,,
116,House,21975,23,13,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.262,-0.965,-47.90301,0.94223,805,22,,-0.255,-0.967,,,,,
116,House,91143,23,3,MI,328,,,"AMASH, Justin",A000367,1980,,0.359,-0.933,-284.06688,0.51732,431,157,,0.358,-0.934,,,,,
116,House,91737,23,10,MI,328,,,"MITCHELL, Paul",M001201,1961,,,,,,,,,-0.067,0.998,,,,,
116,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.417,-0.188,-26.0113,0.9684,810,7,,-0.458,-0.078,,,,,
116,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.456,-0.065,-142.16709,0.82348,732,57,,0.489,-0.021,,,,,
116,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.309,0.706,-76.80234,0.90965,811,24,,-0.311,0.708,,,,,
116,House,21929,33,1,MN,200,,,"HAGEDORN, Jim",H001088,1962,,0.459,0.385,-77.68533,0.90757,801,36,,0.459,0.377,,,,,
116,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1981,,-0.282,-0.959,-55.34102,0.93134,778,26,,-0.278,-0.961,,,,,
116,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.238,0.08,-49.55074,0.94073,811,15,,-0.235,0.073,,,,,
116,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.292,0.123,-140.40405,0.8394,802,61,,0.288,0.163,,,,,
116,House,29127,33,7,MN,100,,,"PETERSON, Collin Clark",P000258,1944,,-0.148,0.712,-222.35446,0.75575,794,110,,-0.156,0.752,,,,,
116,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.527,0.529,-93.74271,0.8841,761,44,,0.601,0.459,,,,,
116,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.633,0.231,-83.80708,0.89995,795,33,,0.676,0.239,,,,,
116,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.505,0.21,-95.30113,0.88716,796,39,,0.486,0.232,,,,,
116,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.399,-24.4995,0.96935,787,10,,-0.553,0.224,,,,,
116,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.443,0.181,-118.34436,0.86088,790,50,,0.518,0.4,,,,,
116,House,20147,34,1,MO,100,,,"CLAY, William Lacy, Jr.",C001049,1956,,-0.481,-0.078,-19.15163,0.97562,776,8,,-0.586,0.04,,,,,
116,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,0.013,-36.04858,0.95455,775,13,,-0.453,0.003,,,,,
116,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.438,0.27,-101.94653,0.88049,801,48,,0.391,0.459,,,,,
116,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.462,0.307,-117.9319,0.86198,794,41,,0.398,0.303,,,,,
116,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.549,0.224,-125.13248,0.85504,799,52,,0.552,0.02,,,,,
116,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.437,0.145,-137.41963,0.8396,786,58,,0.391,0.132,,,,,
116,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.597,0.171,-98.9755,0.88498,810,47,,0.582,0.107,,,,,
116,House,21751,64,1,MT,200,,,"GIANFORTE, Greg",G000584,1961,,0.431,0.085,-99.53171,0.87089,720,40,,0.435,0.095,,,,,
116,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.301,-0.058,-163.27065,0.81307,789,71,,0.306,-0.034,,,,,
116,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.517,0.189,-104.58735,0.87831,806,46,,0.562,0.236,,,,,
116,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.387,-0.095,-185.79425,0.7939,805,91,,0.382,-0.102,,,,,
116,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.303,-0.214,-20.61239,0.97421,789,8,,-0.374,-0.272,,,,,
116,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.381,0.201,-120.89661,0.85726,785,58,,0.399,0.238,,,,,
116,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.348,0.091,-48.51407,0.94137,803,21,,-0.393,0.331,,,,,
116,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.309,0.433,-47.15417,0.94338,809,18,,-0.308,0.436,,,,,
116,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.256,-0.123,-27.92648,0.96561,798,7,,-0.332,0.092,,,,,
116,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.305,0.357,-51.84776,0.938,810,21,,-0.299,0.322,,,,,
116,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.165,-0.168,-206.79948,0.7658,775,85,,0.2,-0.122,,,,,
116,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.164,-16.66916,0.97966,811,6,,-0.423,-0.382,,,,,
116,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.095,-14.32933,0.98193,786,4,,-0.422,0.111,,,,,
116,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.425,0.324,-28.38348,0.96523,802,7,,-0.395,-0.011,,,,,
116,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.628,-0.138,-48.86896,0.94124,807,20,,-0.463,-0.159,,,,,
116,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.145,0.225,-102.82941,0.88036,807,50,,-0.171,0.456,,,,,
116,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.274,0.39,-52.12691,0.93775,811,18,,-0.273,0.398,,,,,
116,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.259,0.114,-39.48163,0.95231,808,13,,-0.26,0.099,,,,,
116,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.187,0.243,-69.8263,0.91711,807,28,,-0.184,0.241,,,,,
116,House,21980,12,2,NJ,100,,,"VAN DREW, Jefferson",V000133,1953,,-0.147,0.644,-89.13305,0.85956,589,37,,-0.147,0.643,,,,,
116,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.005,-23.42942,0.97128,804,6,,-0.353,-0.183,,,,,
116,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.517,-0.099,-27.96035,0.96331,748,8,,-0.51,-0.028,,,,,
116,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.207,-0.213,-57.68753,0.75158,202,27,,0.179,-0.181,,,,,
116,House,20932,66,3,NM,100,,,"LUJ��N, Ben Ray",L000570,1972,,-0.367,0.015,-25.94768,0.9684,808,13,,-0.31,-0.224,,,,,
116,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.332,-0.233,-20.64652,0.97474,807,9,,-0.324,-0.226,,,,,
116,House,21976,66,2,NM,100,,,"TORRES SMALL, Xochitl",T000484,1984,,-0.163,0.314,-99.88538,0.88358,807,42,,-0.163,0.314,,,,,
116,House,15603,13,16,NY,100,,,"ENGEL, Eliot Lance",E000179,1947,,-0.408,-0.093,-23.72532,0.97078,800,9,,-0.45,-0.193,,,,,
116,House,15612,13,17,NY,100,,,"LOWEY, Nita M.",L000480,1937,,-0.389,-0.152,-17.18646,0.97853,792,6,,-0.391,0.058,,,,,
116,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.347,-0.033,-18.28124,0.97746,802,7,,-0.385,-0.034,,,,,
116,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.614,-0.211,-32.69741,0.9602,805,14,,-0.52,-0.623,,,,,
116,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.42,-0.264,-19.0971,0.97624,794,10,,-0.361,-0.405,,,,,
116,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.276,0.111,-159.13606,0.81735,789,67,,0.238,0.182,,,,,
116,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.376,-0.178,-60.58585,0.9268,797,26,,-0.281,-0.48,,,,,
116,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.488,-0.089,-18.15969,0.9775,798,6,,-0.499,-0.124,,,,,
116,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.239,0.122,-41.4257,0.94978,804,19,,-0.312,0.384,,,,,
116,House,21345,13,27,NY,200,,,"COLLINS, Chris",C001092,1950,,0.357,0.236,-61.83374,0.87498,463,22,,0.328,0.316,,,,,
116,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.389,-0.128,-170.33783,0.808,799,77,,0.417,-0.145,,,,,
116,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.285,0.029,-54.87555,0.9324,784,25,,-0.273,0.232,,,,,
116,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.231,-0.005,-155.76607,0.82486,809,65,,0.231,-0.02,,,,,
116,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.198,-0.004,-151.98539,0.82254,778,61,,0.187,0.005,,,,,
116,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.62,-0.178,-30.65388,0.96282,809,12,,-0.455,-0.629,,,,,
116,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.214,0.087,-54.88389,0.93378,801,22,,-0.293,0.285,,,,,
116,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.333,0.112,-24.55351,0.96928,787,6,,-0.32,0.084,,,,,
116,House,21904,13,22,NY,100,,,"BRINDISI, Anthony",B001308,1978,,-0.154,0.567,-136.69953,0.84418,807,45,,-0.154,0.568,,,,,
116,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.221,0.203,-58.99412,0.92984,811,18,,-0.216,0.2,,,,,
